id_final,filename,class,train_test_final,xmin,ymin,xmax,ymax,height,width
2976,MYNOJSDK/MYNOJSDK_f000106.jpg,Donkey,train,379.94949115500003,150.20139363879997,459.3811556588001,276.22247415309994,360,640
2977,MYVHDKEW/MYVHDKEW_f000008.jpg,Cheetah,train,131.0,119.69508494260002,342.5,324.15,360,640
2978,MYVHDKEW/MYVHDKEW_f000009.jpg,Cheetah,train,193.5,119.69508494259999,342.5,277.9952156236,360,640
2979,MYVPFUDX/MYVPFUDX_f000089.jpg,Lion,train,357.0606927543,227.50000000000003,522.5795779074,305.36093393910005,360,640
2980,MYVPFUDX/MYVPFUDX_f000090.jpg,Lion,train,357.0606927543,228.1000643739,522.5795779074,305.3609339391,360,640
2981,MYVPFUDX/MYVPFUDX_f000091.jpg,Lion,train,357.0606927543,228.10006437389998,522.5795779074,303.0283970381,360,640
2982,MZZEXNPL/MZZEXNPL_f000032.jpg,Chimpanzee,train,286.0,106.5,615.5,342.5,360,640
2983,MZZEXNPL/MZZEXNPL_f000033.jpg,Chimpanzee,train,286.0,106.5,615.5,342.5,360,640
2984,MZZEXNPL/MZZEXNPL_f000034.jpg,Chimpanzee,train,286.0,106.5,615.5,342.5,360,640
2985,MZZEXNPL/MZZEXNPL_f000035.jpg,Chimpanzee,train,286.0,106.5,615.5,342.5,360,640
2986,MZZEXNPL/MZZEXNPL_f000036.jpg,Chimpanzee,train,286.0,106.5,615.5,342.5,360,640
2987,NABISUPH/NABISUPH_f000034.jpg,Danube Bleak Fish,train,95.27203062680002,126.83345413890001,314.4101938833,209.31171500850002,360,640
2988,NABISUPH/NABISUPH_f000036.jpg,Goat,train,95.2749019085,126.87497664490002,314.4197346295,209.4171182929,360,640
2989,NABISUPH/NABISUPH_f000037.jpg,Goat,train,95.27203062680002,126.83345413890001,314.4101938833,209.31171500850002,360,640
2990,NABISUPH/NABISUPH_f000038.jpg,Goat,train,95.27203062680002,126.83345413890001,314.4101938833,209.31171500850002,360,640
2991,NABISUPH/NABISUPH_f000039.jpg,Goat,train,95.27203062680002,126.83345413890001,314.4101938833,209.31171500850002,360,640
2992,NAHOTAKD/NAHOTAKD_f000008.jpg,Koala,train,217.24666666669998,83.53318419789998,433.8466666667,276.7511848341,360,640
2993,NAHOTAKD/NAHOTAKD_f000009.jpg,Koala,train,217.24666666669998,83.53318419789998,433.8466666667,276.7511848341,360,640
2994,NAHOTAKD/NAHOTAKD_f000010.jpg,Koala,train,217.24666666669998,83.53318419789998,433.8466666667,276.7511848341,360,640
2995,NAZIINPL/NAZIINPL_f000011.jpg,Grey Langur,train,183.4576086957,11.5,326.8923913043,295.5,360,640
2996,NAZIINPL/NAZIINPL_f000012.jpg,Grey Langur,train,183.4576086957,18.5,322.8923913043,295.5,360,640
2997,NAZIINPL/NAZIINPL_f000013.jpg,Grey Langur,train,183.4576086957,26.5,325.8923913043,295.5,360,640
2998,NAZIINPL/NAZIINPL_f000014.jpg,Grey Langur,train,183.4576086957,26.5,320.8923913043,295.5,360,640
2999,NAZIINPL/NAZIINPL_f000015.jpg,Grey Langur,train,183.4576086957,39.5,321.8923913043,295.5,360,640
3000,NAZIINPL/NAZIINPL_f000016.jpg,Grey Langur,train,175.5,70.5,334.5,281.5,360,640
3001,NBHOKUUF/NBHOKUUF_f000035.jpg,Impala,train,289.4386978056,7.324644549799984,603.66,336.4668246445,360,640
3002,NBHOKUUF/NBHOKUUF_f000036.jpg,Impala,train,288.07333333329996,7.324644549799984,603.6599999999999,336.4668246445,360,640
3003,NBHOKUUF/NBHOKUUF_f000037.jpg,Impala,train,288.07333333329996,7.324644549799984,603.6599999999999,336.4668246445,360,640
3004,NBTZMUDX/NBTZMUDX_f000000.jpg,Leopard,train,15.31175863850001,196.48015321970004,222.910692797,352.7940015147001,360,640
3005,NBTZMUDX/NBTZMUDX_f000001.jpg,Leopard,train,15.31175863850001,196.48015321970004,222.910692797,352.7940015147001,360,640
3006,NBZGXNPO/NBZGXNPO_f000000.jpg,Lion,train,349.6130038054,94.41521739129999,430.7869168489,234.2847826087,360,640
3007,NBZGXNPO/NBZGXNPO_f000001.jpg,Lion,train,349.5,94.5,430.5000610352,234.5,360,640
3008,NBZGXNPO/NBZGXNPO_f000002.jpg,Lion,train,349.6130038054,94.41521739129999,431.7805255091,234.2847826087,360,640
3009,NBZGXNPO/NBZGXNPO_f000003.jpg,Lion,train,349.6130038054,94.41521739129999,431.7805255091,234.2847826087,360,640
3010,NBZGXNPO/NBZGXNPO_f000004.jpg,Lion,train,349.6130038054,94.41521739129999,431.7805255091,234.2847826087,360,640
3011,NBZGXNPO/NBZGXNPO_f000005.jpg,Lion,train,346.5,100.5,435.5,224.5,360,640
3012,NCQCTUUF/NCQCTUUF_f000043.jpg,Impala,train,279.93822767589995,169.40995260660003,440.6733333332999,310.87440758290006,360,640
3013,NCQCTUUF/NCQCTUUF_f000044.jpg,Impala,train,274.81822809260007,168.5568720379,440.67333333330004,310.8744075829,360,640
3014,NECEMXGD/NECEMXGD_f000035.jpg,Horse,train,122.31933432080001,65.74568393090001,297.3237438842,207.3543610756,360,640
3015,NECEMXGD/NECEMXGD_f000036.jpg,Horse,train,122.31933432080001,65.74568393090001,297.3237438842,207.3543610756,360,640
3016,NECEMXGD/NECEMXGD_f000037.jpg,Horse,train,122.34368737469998,65.83807829179999,298.3376753507,200.63879003559998,360,640
3017,NECEMXGD/NECEMXGD_f000038.jpg,Horse,train,122.31933432080001,65.74568393090001,293.3237451589,202.3543603364,360,640
3018,NECEMXGD/NECEMXGD_f000039.jpg,Horse,train,122.31933432080001,65.74568393090001,293.3237451589,202.3543603364,360,640
3019,NECEMXGD/NECEMXGD_f000040.jpg,Horse,train,113.41277368459998,59.3852599027,293.3237451589,192.3543603364,360,640
3020,NEHROXGD/NEHROXGD_f000069.jpg,Horse,train,204.5728413348,104.5,389.5293636303,310.8167259786,360,640
3021,NEHROXGD/NEHROXGD_f000070.jpg,Horse,train,204.57284133479996,104.5,370.529363074,310.8167259786,360,640
3022,NEHROXGD/NEHROXGD_f000071.jpg,Horse,train,204.5728413348,104.5,389.0511022044,310.8167259786,360,640
3023,NEHROXGD/NEHROXGD_f000072.jpg,Horse,train,204.57284133479996,104.5,388.5,310.8167259786,360,640
3024,NEHROXGD/NEHROXGD_f000073.jpg,Horse,train,204.57284133479996,104.5,389.5,310.8167259786,360,640
3025,NEHROXGD/NEHROXGD_f000074.jpg,Horse,train,211.57284133479996,104.5,389.5,310.8167259786,360,640
3026,NFFWWRAC/NFFWWRAC_f000078.jpg,Capuchin Monkey,train,218.7260869565,111.17582994270002,272.0739130435,149.5,360,640
3027,NFNRDNPL/NFNRDNPL_f000023.jpg,Grey Langur,train,3.5,73.5,342.5,301.5,360,640
3028,NFNRDNPL/NFNRDNPL_f000024.jpg,Grey Langur,train,3.5,73.5,342.5,301.5,360,640
3029,NFNRDNPL/NFNRDNPL_f000025.jpg,Grey Langur,train,3.5,73.5,395.75,301.5,360,640
3030,NFNRDNPL/NFNRDNPL_f000026.jpg,Grey Langur,train,3.5,73.5,342.5,301.5,360,640
3031,NFNRDNPL/NFNRDNPL_f000027.jpg,Grey Langur,train,3.5,73.5,342.5,301.5,360,640
3032,NFNRDNPL/NFNRDNPL_f000028.jpg,Grey Langur,train,3.5,73.5,342.5,301.5,360,640
3033,NFZVFXGD/NFZVFXGD_f000035.jpg,Horse,train,126.56060606059998,57.46969696970001,636.9348697395,331.3149466192,360,640
3034,NFZVFXGD/NFZVFXGD_f000036.jpg,Horse,train,123.62625250500002,57.46969696970001,636.9348697395,331.3149466192,360,640
3035,NFZVFXGD/NFZVFXGD_f000037.jpg,Horse,train,126.56060606059998,57.46969696970001,636.9348697395,331.3149466192,360,640
3036,NFZVFXGD/NFZVFXGD_f000038.jpg,Horse,train,126.56060606059998,57.46969696970001,636.9348697395,331.3149466192,360,640
3037,NFZVFXGD/NFZVFXGD_f000039.jpg,Horse,train,126.56060606059998,57.46969696970001,636.9348697395,331.3149466192,360,640
3038,NGGRWXGD/NGGRWXGD_f000036.jpg,Kangaroo,train,278.96161888999995,68.40035587189999,444.9181406290999,299.2864768683,360,640
3039,NGGRWXGD/NGGRWXGD_f000037.jpg,Kangaroo,train,278.96161888999995,68.40035587189999,444.9181406290999,299.2864768683,360,640
3040,NGGRWXGD/NGGRWXGD_f000038.jpg,Kangaroo,train,278.96161888999995,68.40035587189999,444.9181406290999,299.2864768683,360,640
3041,NGGRWXGD/NGGRWXGD_f000039.jpg,Kangaroo,train,278.96161888999995,68.40035587189999,444.9181406290999,299.2864768683,360,640
3042,NGGRWXGD/NGGRWXGD_f000040.jpg,Kangaroo,train,278.96161888999995,66.40035587189999,444.9181406290999,299.2864768683,360,640
3043,NGZXTFFP/NGZXTFFP_f000025.jpg,Otter,train,162.2739130435,126.58478260870001,266.9260869565,244.71521739130003,360,640
3044,NGZXTFFP/NGZXTFFP_f000026.jpg,Otter,train,162.2739130435,126.58478260870001,266.9260869565,244.71521739130003,360,640
3045,NGZXTFFP/NGZXTFFP_f000027.jpg,Otter,train,162.2739130435,126.58478260870001,266.9260869565,244.71521739130003,360,640
3046,NGZXTFFP/NGZXTFFP_f000028.jpg,Otter,train,162.2739130435,123.58478260870001,261.9260874334,244.71521739130003,360,640
3047,NGZXTFFP/NGZXTFFP_f000029.jpg,Otter,train,149.27391428329997,126.58478260870001,259.9260876241,234.71521823900002,360,640
3048,NHALADSU/NHALADSU_f000031.jpg,Alpaca,train,284.6600000000001,56.803317535499986,427.02000000000004,188.0308056872,360,640
3049,NHDXGAQA/NHDXGAQA_f000041.jpg,Quokka,train,142.15333333329997,57.65639810430001,396.29999999999995,272.4857819905,360,640
3050,NHDXGAQA/NHDXGAQA_f000042.jpg,Quokka,train,142.15333333329997,57.65639810430001,396.29999999999995,272.4857819905,360,640
3051,NHDXGAQA/NHDXGAQA_f000043.jpg,Quokka,train,142.15333333329997,56.80331759720001,396.29999999999995,272.4857819905,360,640
3052,NHGACDSN/NHGACDSN_f000012.jpg,Wolf,train,174.5,135.5,312.5,233.5,360,640
3053,NHGACDSN/NHGACDSN_f000013.jpg,Wolf,train,174.58478260869998,135.58478260869998,310.71334063179995,235.69545568319998,360,640
3054,NHGACDSN/NHGACDSN_f000014.jpg,Wolf,train,174.58478260870004,140.591370224,314.5,235.6954556832,360,640
3055,NHLJNKEW/NHLJNKEW_f000038.jpg,Pika,train,133.02006420549998,84.5,508.7552166934,217.5285714286,360,640
3056,NHLJNKEW/NHLJNKEW_f000039.jpg,Pika,train,183.5,71.5,605.0,261.0,360,640
3057,NHLJNKEW/NHLJNKEW_f000040.jpg,Pika,train,136.10192616370003,84.5,497.45505617980007,207.2428571429,360,640
3058,NHLJNKEW/NHLJNKEW_f000041.jpg,Pika,train,136.10192616370003,84.5,497.45505617980007,207.2428571429,360,640
3059,NHLJNKEW/NHLJNKEW_f000043.jpg,Pika,train,136.10192616370003,84.5,497.45505617980007,207.2428571429,360,640
3060,NHQVJXGD/NHQVJXGD_f000013.jpg,Horse,train,61.259519038099995,113.89857651250001,404.7905811623,299.1334519573,360,640
3061,NHQVJXGD/NHQVJXGD_f000014.jpg,Horse,train,51.5641282565,111.89857651250001,404.7905811623,295.1334519573,360,640
3062,NHQVJXGD/NHQVJXGD_f000015.jpg,Horse,train,22.303607214400017,104.89857651249999,404.7905811623,283.9128113879,360,640
3063,NHQVJXGD/NHQVJXGD_f000016.jpg,Horse,train,25.5641282565,102.89857651249999,419.5,309.5,360,640
3064,NHQVJXGD/NHQVJXGD_f000017.jpg,Horse,train,445.5786421327999,151.89857651250003,583.7820185825999,286.13345195730005,360,640
3065,NHQVJXGD/NHQVJXGD_f000018.jpg,Horse,train,437.7905811623,155.89857651250003,572.7820185826,302.13345195730005,360,640
3066,NIBNOZOX/NIBNOZOX_f000044.jpg,Brown Hare,train,313.33444664,137.51941482809997,419.1123381206,261.60286688789995,360,640
3067,NICRSXGD/NICRSXGD_f000028.jpg,Kangaroo,train,150.5,75.5,275.5,336.5,360,640
3068,NICRSXGD/NICRSXGD_f000029.jpg,Kangaroo,train,154.30869565220002,66.5,274.06956521740005,353.5,360,640
3069,NICRSXGD/NICRSXGD_f000030.jpg,Kangaroo,train,154.30869565220002,66.5,274.06956521740005,353.5,360,640
3070,NICRSXGD/NICRSXGD_f000031.jpg,Kangaroo,train,154.30869565220002,66.5,274.06956521740005,353.5,360,640
3071,NIFOXHGA/NIFOXHGA_f000030.jpg,Meerkat,train,172.34745762709997,86.49998474120001,269.5,277.5,360,640
3072,NIFOXHGA/NIFOXHGA_f000031.jpg,Meerkat,train,172.34745762709997,86.49998474120001,269.5,277.5,360,640
3073,NIFOXHGA/NIFOXHGA_f000032.jpg,Meerkat,train,172.34745762709997,86.49998474120001,269.5,277.5,360,640
3074,NIFOXHGA/NIFOXHGA_f000033.jpg,Meerkat,train,172.34745762709997,86.49998474120001,269.5,277.5,360,640
3075,NJBBBVMP/NJBBBVMP_f000016.jpg,Wolf,train,4.5,140.5,421.5,269.5,360,640
3076,NJFVARAC/NJFVARAC_f000038.jpg,White Nosed Coati,train,310.5,106.60064474209999,325.5,169.9304347826,360,640
3077,NJFVARAC/NJFVARAC_f000039.jpg,White Nosed Coati,train,310.5,106.60064474209999,325.5,169.9304347826,360,640
3078,NJFVARAC/NJFVARAC_f000040.jpg,White Nosed Coati,train,310.5,106.60064474209999,325.5,169.9304347826,360,640
3079,NJGOYRAC/NJGOYRAC_f000046.jpg,Coyote,train,389.0169343789,166.38443624360002,458.0169343789,244.91238655420003,360,640
3080,NJGOYRAC/NJGOYRAC_f000047.jpg,Coyote,train,389.0169343789,165.38443614519997,473.0169343789,244.91238655419997,360,640
3081,NJGOYRAC/NJGOYRAC_f000048.jpg,Coyote,train,399.0169347604,162.38443614519997,455.0169360956,244.91238655419997,360,640
3082,NJGOYRAC/NJGOYRAC_f000049.jpg,Coyote,train,402.4784728405,165.38443614519997,453.0169324716,244.91238655419997,360,640
3083,NJNBFRSU/NJNBFRSU_f000099.jpg,Wolf,train,407.9392433762,189.3109981512,526.2870694632,246.3289009645,360,640
3084,NJNBFRSU/NJNBFRSU_f000100.jpg,Wolf,train,397.8329284174,184.4513175104,521.0171930292,250.6237151868,360,640
3085,NJNBFRSU/NJNBFRSU_f000101.jpg,Wolf,train,399.8522868545,180.3109981512,518.2870694632,246.3289009645,360,640
3086,NJNBFRSU/NJNBFRSU_f000102.jpg,Wolf,train,399.8522868545,176.49474373420003,519.9877350349,246.32890096450004,360,640
3087,NJNBFRSU/NJNBFRSU_f000103.jpg,Wolf,train,399.8522868545,179.03891348269997,506.5044607675,246.32890096449998,360,640
3088,NJXKURAC/NJXKURAC_f000004.jpg,Jaguarundi Cat,train,302.5,187.5,385.5,261.5,360,640
3089,NKSXJNSU/NKSXJNSU_f000032.jpg,Hyena,train,336.0,148.7260869565,375.0,242.0739130435,360,640
3090,NKSXJNSU/NKSXJNSU_f000033.jpg,Hyena,train,330.5,148.5,376.5,241.5,360,640
3091,NKSXJNSU/NKSXJNSU_f000034.jpg,Hyena,train,322.8368529224,148.7260869565,365.8658194666,247.11383853,360,640
3092,NKXGFXGD/NKXGFXGD_f000017.jpg,Horse,train,258.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3093,NKXGFXGD/NKXGFXGD_f000018.jpg,Horse,train,258.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3094,NKXGFXGD/NKXGFXGD_f000019.jpg,Horse,train,255.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3095,NKXGFXGD/NKXGFXGD_f000020.jpg,Horse,train,254.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3096,NKXGFXGD/NKXGFXGD_f000021.jpg,Horse,train,252.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3097,NKXGFXGD/NKXGFXGD_f000022.jpg,Horse,train,249.1369724008,107.61235383830001,612.7168997395,348.7857142857,360,640
3098,NKZCUNPL/NKZCUNPL_f000010.jpg,Squirrel,train,47.444290794200015,110.49998474120001,401.0235084947,285.5,360,640
3099,NKZCUNPL/NKZCUNPL_f000011.jpg,Squirrel,train,47.5,110.49998474120001,401.5,285.5,360,640
3100,NKZCUNPL/NKZCUNPL_f000012.jpg,Squirrel,train,47.444290794200015,110.49998474120001,401.0235084947,285.5,360,640
3101,NKZCUNPL/NKZCUNPL_f000013.jpg,Squirrel,train,47.444290794200015,110.49998474120001,394.6616790828,282.5883392226,360,640
3102,NKZCUNPL/NKZCUNPL_f000014.jpg,Squirrel,train,47.444290794200015,110.49998474120001,390.8445808182,285.5,360,640
3103,NKZCUNPL/NKZCUNPL_f000015.jpg,Squirrel,train,47.444290794200015,110.49998474120001,386.8445808182,285.5,360,640
3104,NLDDHZVG/NLDDHZVG_f000030.jpg,Guanaco,train,56.81999958329999,178.79383898590004,303.2866659028,337.7464450041,360,640
3105,NLDDHZVG/NLDDHZVG_f000031.jpg,Guanaco,train,51.69999999999999,180.5,341.26,332.2014218009,360,640
3106,NLDDHZVG/NLDDHZVG_f000032.jpg,Guanaco,train,45.72666715280002,172.8222754367,354.0599989583,332.6279619619,360,640
3107,NLTVSFFP/NLTVSFFP_f000030.jpg,Monkey,train,298.5847826087,32.5,456.7152173913,279.5,360,640
3108,NLTVSFFP/NLTVSFFP_f000031.jpg,Monkey,train,298.5847826087,32.5,456.7152173913,279.5,360,640
3109,NLTVSFFP/NLTVSFFP_f000032.jpg,Monkey,train,303.5847826087,32.5,456.7152173913,279.5,360,640
3110,NLTVSFFP/NLTVSFFP_f000033.jpg,Monkey,train,318.5847826087,42.5,456.7152173913,279.5,360,640
3111,NLTVSFFP/NLTVSFFP_f000034.jpg,Monkey,train,327.58478260870004,45.5,477.68815078970005,279.5,360,640
3112,NLTVSFFP/NLTVSFFP_f000035.jpg,Monkey,train,333.5979068816,45.5,477.6881507897,279.5,360,640
3113,NMMLDVYU/NMMLDVYU_f000031.jpg,Leopard,train,205.1868680448,216.70478367089999,286.8508996654,280.93164548749996,360,640
3114,NMMLDVYU/NMMLDVYU_f000032.jpg,Leopard,train,202.6018878076,217.70478367089999,275.8508996654,279.93164548749996,360,640
3115,NMMLDVYU/NMMLDVYU_f000033.jpg,Leopard,train,196.1868680448,210.70478367089999,281.8508996654,282.93164548749996,360,640
3116,NMMLDVYU/NMMLDVYU_f000034.jpg,Leopard,train,183.866709942,210.70478367089999,276.8508996654,279.93164548749996,360,640
3117,NMMLDVYU/NMMLDVYU_f000035.jpg,Leopard,train,178.866709942,206.70478367089999,262.8508996654,286.93164548749996,360,640
3118,NMMLDVYU/NMMLDVYU_f000036.jpg,Leopard,train,174.4831899944,215.0215461355,255.1219815311,285.3971753076,360,640
3119,NMRJQRSU/NMRJQRSU_f000013.jpg,Wolf,train,136.5,84.34339595580002,489.5,266.2595818815,360,640
3120,NMRJQRSU/NMRJQRSU_f000014.jpg,Wolf,train,136.5,84.34339595580002,489.5,266.2595818815,360,640
3121,NMRJQRSU/NMRJQRSU_f000015.jpg,Wolf,train,144.5,84.34339595580002,489.5,266.2595818815,360,640
3122,NMRJQRSU/NMRJQRSU_f000016.jpg,Wolf,train,143.5,84.34339595580002,489.5,266.2595818815,360,640
3123,NMRJQRSU/NMRJQRSU_f000017.jpg,Wolf,train,138.5,87.34339595580002,489.5,274.5,360,640
3124,NMRJQRSU/NMRJQRSU_f000018.jpg,Wolf,train,143.5,88.34339595580002,489.5,276.5,360,640
3125,NMTRPUUF/NMTRPUUF_f000120.jpg,Impala,train,295.7310781387,209.3641790203,479.518666166,313.7146812611,360,640
3126,NMTRPUUF/NMTRPUUF_f000121.jpg,Impala,train,301.9074630604,210.521898512,481.0627347859,313.3528918498,360,640
3127,NNNIZFFP/NNNIZFFP_f000019.jpg,Maroon Macaque,train,95.75387779479999,163.733650781,433.61848251339995,279.9033038091,360,640
3128,NNRHKNPL/NNRHKNPL_f000017.jpg,Squirrel,train,168.2456521739,159.76832148,349.8543478261,289.1812012247,360,640
3129,NNRHKNPL/NNRHKNPL_f000018.jpg,Squirrel,train,168.2456521739,155.76832148,349.8543478261,289.1812012247,360,640
3130,NNRHKNPL/NNRHKNPL_f000019.jpg,Squirrel,train,168.5,155.4999694824,350.5,288.5,360,640
3131,NNRHKNPL/NNRHKNPL_f000020.jpg,Squirrel,train,168.2456521739,163.76832148,349.8543478261,289.1812012247,360,640
3132,NNRHKNPL/NNRHKNPL_f000021.jpg,Squirrel,train,170.79038347549997,163.76832148,344.76488522299996,283.6277889967,360,640
3133,NNRHKNPL/NNRHKNPL_f000022.jpg,Squirrel,train,168.2456521739,163.76832148,342.2201534582,283.1749116608,360,640
3134,NOEYKIWJ/NOEYKIWJ_f000014.jpg,Reindeer,train,179.47244765740004,179.98814655070004,381.3381244815,281.01658767770004,360,640
3135,NOQMGUUF/NOQMGUUF_f000035.jpg,Impala,train,136.18,51.684834123200005,350.2769009676,335.6137440758,360,640
3136,NOQMGUUF/NOQMGUUF_f000036.jpg,Impala,train,136.18,51.684834123200005,350.2769009676,335.6137440758,360,640
3137,NOQMGUUF/NOQMGUUF_f000037.jpg,Impala,train,136.18,51.684834123200005,350.2769009676,335.6137440758,360,640
3138,NORPJXGD/NORPJXGD_f000038.jpg,Horse,train,158.25551102200004,124.77046263350002,608.1112224449,329.7526690391,360,640
3139,NORPJXGD/NORPJXGD_f000039.jpg,Horse,train,158.25551102200004,124.77046263350002,586.9148296593,328.7526690391,360,640
3140,NORPJXGD/NORPJXGD_f000040.jpg,Horse,train,158.25551102200004,124.77046263350002,575.9148296593,329.7526690391,360,640
3141,NORPJXGD/NORPJXGD_f000041.jpg,Horse,train,158.25551102200004,124.77046263350002,575.9148296593,329.7526690391,360,640
3142,NORPJXGD/NORPJXGD_f000042.jpg,Horse,train,158.25551102200004,125.77046263350002,575.9148296593,329.7526690391,360,640
3143,NORPJXGD/NORPJXGD_f000043.jpg,Horse,train,158.25551102200004,125.77046263350002,575.9148296593,329.7526690391,360,640
3144,NQVKKXGD/NQVKKXGD_f000010.jpg,Horse,train,302.45109448540006,286.4676542653,491.90367691910006,356.0702321386,360,640
3145,NQVKKXGD/NQVKKXGD_f000011.jpg,Horse,train,304.59932909300005,286.4676542653,494.90367691910006,355.0702321386,360,640
3146,NQVKKXGD/NQVKKXGD_f000012.jpg,Horse,train,311.45109448540006,288.34681645649994,505.90367691910006,354.0702321385999,360,640
3147,NQVKKXGD/NQVKKXGD_f000013.jpg,Horse,train,311.45109448540006,288.3468164565,502.90367691910006,354.1583094748,360,640
3148,NQVKKXGD/NQVKKXGD_f000014.jpg,Horse,train,323.45109448540006,292.3468164565,502.90367691910006,352.1583094748,360,640
3149,NRAALGCS/NRAALGCS_f000008.jpg,Lion,train,54.5,3.5,594.5,329.5,360,640
3150,NRAALGCS/NRAALGCS_f000009.jpg,Lion,train,54.5,3.5,594.5,329.5,360,640
3151,NRAALGCS/NRAALGCS_f000010.jpg,Lion,train,54.5,3.5,594.5,329.5,360,640
3152,NRAALGCS/NRAALGCS_f000011.jpg,Lion,train,54.5,3.5,594.5,329.5,360,640
3153,NRAALGCS/NRAALGCS_f000012.jpg,Lion,train,54.5,3.5,594.5,329.5,360,640
3154,NRAALGCS/NRAALGCS_f000113.jpg,Lion,train,136.5,84.5,618.5,323.5,360,640
3155,NRAALGCS/NRAALGCS_f000114.jpg,Lion,train,136.5,84.5,618.5,323.5,360,640
3156,NRAALGCS/NRAALGCS_f000115.jpg,Lion,train,136.5,84.5,618.5,323.5,360,640
3157,NRAALGCS/NRAALGCS_f000116.jpg,Lion,train,136.5,84.5,618.5,323.5,360,640
3158,NRAALGCS/NRAALGCS_f000117.jpg,Lion,train,136.5,84.5,618.5,323.5,360,640
3159,NRIPTSZA/NRIPTSZA_f000038.jpg,Polar Bear,train,97.78000145829998,4.765402843599986,508.94,260.5426540284,360,640
3160,NRIPTSZA/NRIPTSZA_f000039.jpg,Polar Bear,train,108.02000000000001,4.765402843599986,508.94000000000005,260.5426540284,360,640
3161,NRIPTSZA/NRIPTSZA_f000040.jpg,Polar Bear,train,108.02000000000001,4.765402843599986,508.94000000000005,260.5426540284,360,640
3162,NRJCINPL/NRJCINPL_f000056.jpg,Lion,train,14.5,44.5,160.5555524826,280.8333435059,360,640
3163,NRJCINPL/NRJCINPL_f000057.jpg,Lion,train,14.5,44.5,193.5,280.8333435059,360,640
3164,NRJCINPL/NRJCINPL_f000058.jpg,Lion,train,14.5,44.5,164.5555524826,280.8333435059,360,640
3165,NRJCINPL/NRJCINPL_f000059.jpg,Lion,train,14.5,44.5,164.5555524826,280.8333435059,360,640
3166,NRJCINPL/NRJCINPL_f000060.jpg,Lion,train,14.5,44.5,164.5555524826,280.8333435059,360,640
3167,NRMYRCNX/NRMYRCNX_f000014.jpg,Wolf,train,86.49529153499999,82.33060543459999,283.0739027259,206.0393294136,360,640
3168,NRQXYXGD/NRQXYXGD_f000016.jpg,Horse,train,127.17498698459997,145.012455516,562.5460921844,350.8839510866,360,640
3169,NRQXYXGD/NRQXYXGD_f000017.jpg,Horse,train,114.64829659320003,162.12136640709997,562.5460921844,353.5966139318999,360,640
3170,NRQXYXGD/NRQXYXGD_f000018.jpg,Horse,train,114.64829659320003,157.5177186739,562.5460921844,348.6440344634,360,640
3171,NRQXYXGD/NRQXYXGD_f000019.jpg,Horse,train,120.64829716539998,157.1285347407,562.5460921844,345.6440347177,360,640
